cluster	entry_ID
50154_0	26827_0
50154_0	26828_0
50154_0	26829_0
50154_0	26830_0
50154_0	26831_0
50154_0	27750_0
50154_0	27751_0
50154_0	27788_0
50154_0	27789_0
50154_0	27790_0
50154_0	50090_0
50157_0	50157_0
50166_0	50166_0
50185_0	50185_0
50189_0	50189_0
