cluster	entry_ID
6573_0	6573_0
6574_0	6574_0
6575_0	6575_0
6577_0	6577_0
6579_0	6579_0
6580_0	6580_0
6582_0	6582_0
6585_0	6585_0
6587_0	6587_0
6588_0	6588_0
6589_0	6589_0
6590_0	6590_0
6593_0	6593_0
6593_0	25837_0
6594_0	6594_0
6597_0	6597_0
6597_0	15928_0
6597_0	50761_0
6597_0	50762_0
6597_0	50763_0
6600_0	6600_0
6600_0	6599_0
6601_0	6601_0
6604_0	6604_0
6604_0	6503_0
6606_0	6606_0
6607_0	6607_0
6609_0	6609_0
6610_0	6610_0
6613_0	6613_0
6615_0	6615_0
6621_0	6621_0
6624_0	6624_0
6626_0	6626_0
6631_0	6631_0
6631_0	34643_0
6635_0	6635_0
6638_0	6638_0
6640_0	6640_0
6642_0	6642_0
6642_0	15084_0
6642_0	15854_0
6642_0	16309_0
6642_0	16310_0
6642_0	17767_0
6643_0	6643_0
6643_0	5599_0
6644_0	6644_0
6646_0	6646_0
6649_0	6649_0
6653_0	6653_0
6655_0	6655_0
6658_0	6658_0
6679_0	6679_0
6682_0	6682_0
6685_0	6685_0
6687_0	6687_0
6688_0	6688_0
6689_0	6689_0
6692_0	6692_0
6693_0	6693_0
6696_0	6696_0
6702_0	6702_0
6702_1	6702_1
6710_0	6710_0
6712_0	6712_0
6713_0	6713_0
6715_0	6715_0
6716_0	6716_0
6717_0	6717_0
6718_0	6718_0
6718_0	5968_0
6723_0	6723_0
6724_0	6724_0
6725_0	6725_0
6726_0	6726_0
6727_0	6727_0
6730_0	6730_0
6731_0	6731_0
6732_0	6732_0
6732_0	6733_0
6732_0	6734_0
6732_0	6735_0
6736_0	6736_0
6737_0	6737_0
6738_0	6738_0
6739_0	6739_0
6740_0	6740_0
6743_0	6743_0
6744_0	6744_0
6745_0	6745_0
6746_0	6746_0
6747_0	6747_0
6748_0	6748_0
6748_0	5959_0
6748_1	6748_1
6749_0	6749_0
6749_0	27227_0
6751_0	6751_0
6752_0	6752_0
6753_0	6753_0
6754_0	6754_0
6755_0	6755_0
6759_0	6759_0
6760_0	6760_0
6760_0	11471_1
6760_0	50325_0
6761_0	6761_0
6762_0	6762_0
6763_0	6763_0
6766_0	6766_0
6769_0	6769_0
6769_0	17995_0
6771_0	6771_0
6771_0	1743_0
6771_0	4207_0
6776_0	6776_0
6777_0	6777_0
6779_0	6779_0
6779_0	6629_0
6780_0	6780_0
6781_0	6781_0
6782_0	6782_0
6784_0	6784_0
6786_0	6786_0
6786_0	6090_0
6787_0	6787_0
6789_0	6789_0
6789_0	7016_0
6789_0	7017_0
6789_0	16994_0
6789_0	17881_0
6789_0	17981_0
6789_0	17982_0
6789_0	17983_0
6789_0	18084_0
6789_0	18323_0
6789_0	19050_0
6789_0	19376_0
6789_0	25344_0
6789_0	25796_0
6789_0	27094_0
6789_0	27711_0
6789_0	27740_0
6789_0	17881
6793_0	6793_0
6794_0	6794_0
6797_0	6797_0
6799_0	6799_0
6801_0	6801_0
6801_0	11267_0
6801_0	19961_1
6801_0	25577_0
6801_0	25901_1
6803_0	6803_0
6804_0	6804_0
6804_0	6805_0
6804_0	6806_0
6804_0	6806_1
6804_0	19043_1
6810_0	6810_0
6811_0	6811_0
6812_0	6812_0
6822_0	6822_0
6823_0	6823_0
6823_0	5659_0
6824_0	6824_0
6826_0	6826_0
6829_0	6829_0
6833_0	6833_0
6833_0	6828_0
6834_0	6834_0
6836_0	6836_0
6837_0	6837_0
6840_0	6840_0
6841_0	6841_0
6843_0	6843_0
6844_0	6844_0
6845_0	6845_0
6846_0	6846_0
6847_0	6847_0
6847_0	6603_0
6850_0	6850_0
6855_0	6855_0
6860_0	6860_0
6863_0	6863_0
6864_0	6864_0
6865_0	6865_0
6866_0	6866_0
6867_0	6867_0
6868_0	6868_0
6869_0	6869_0
6874_1	6874_1
6875_0	6875_0
6875_0	4712_0
6875_0	15783_0
6875_0	15960_0
6875_0	17674_0
6876_0	6876_0
6877_0	6877_0
6877_0	5952_0
6882_0	6882_0
6883_0	6883_0
6884_0	6884_0
6885_0	6885_0
6890_0	6890_0
6893_0	6893_0
6894_0	6894_0
6895_0	6895_0
6895_0	25831_1
6900_0	6900_0
6901_0	6901_0
6902_0	6902_0
6903_0	6903_0
6903_0	6904_0
6903_0	15918_0
6903_0	15934_0
6905_0	6905_0
6905_0	6648_0
6906_0	6906_0
6909_0	6909_0
6909_0	5066_0
6910_0	6910_0
6911_0	6911_0
6911_0	16558_0
6911_0	16559_0
6912_0	6912_0
6912_0	25702_0
6912_0	25703_0
6912_0	26986_0
6913_0	6913_0
6915_0	6915_0
6916_0	6916_0
6917_0	6917_0
6918_0	6918_0
6918_0	6820_0
6920_0	6920_0
6922_0	6922_0
6923_0	6923_0
6925_0	6925_0
6926_0	6926_0
6928_0	6928_0
6929_0	6929_0
6930_0	6930_0
6932_0	6932_0
6933_0	6933_0
6933_0	6927_0
6933_0	11202_0
6934_0	6934_0
6935_0	6935_0
6935_0	6832_0
6936_0	6936_0
6936_1	6936_1
6938_0	6938_0
6939_0	6939_0
6939_0	50080_0
6943_0	6943_0
6945_0	6945_0
6946_0	6946_0
6948_0	6948_0
6948_0	6947_0
6949_0	6949_0
6950_0	6950_0
6955_0	6955_0
6956_0	6956_0
6957_0	6957_0
6962_0	6962_0
6962_0	6790_0
6964_0	6964_0
6967_0	6967_0
6967_0	6966_0
6969_0	6969_0
6970_0	6970_0
6970_0	11010_0
6971_0	6971_0
6972_0	6972_0
6972_0	11561_0
6972_0	11562_0
6973_0	6973_0
6974_0	6974_0
6976_0	6976_0
6980_0	6980_0
6981_0	6981_0
6984_0	6984_0
6985_0	6985_0
6986_0	6986_0
6987_0	6987_0
6987_0	6983_0
6988_0	6988_0
6989_0	6989_0
6990_0	6990_0
6997_0	6997_0
6997_0	5567_0
6999_0	6999_0
7000_0	7000_0
7002_1	7002_1
7004_0	7004_0
7007_0	7007_0
7008_0	7008_0
7014_0	7014_0
7019_0	7019_0
7020_0	7020_0
7021_0	7021_0
7022_0	7022_0
7023_0	7023_0
7024_0	7024_0
7024_0	5073_0
7025_1	7025_1
7032_0	7032_0
7032_0	5075_0
7034_0	7034_0
7035_0	7035_0
7035_0	15349_0
7054_0	7054_0
7057_0	7057_0
7058_0	7058_0
7058_0	11085_0
7059_0	7059_0
7061_0	7061_0
7061_0	7150_0
7061_0	25343_1
7063_0	7063_0
7066_0	7066_0
7069_0	7069_0
7069_0	7068_0
7070_0	7070_0
7071_0	7071_0
7073_0	7073_0
7074_0	7074_0
7075_0	7075_0
7079_0	7079_0
7080_1	7080_1
7080_1	5610_0
7081_0	7081_0
7082_0	7082_0
7083_0	7083_0
7085_0	7085_0
7086_0	7086_0
7087_0	7087_0
7093_0	7093_0
7094_0	7094_0
7099_0	7099_0
7101_0	7101_0
7102_0	7102_0
7103_0	7103_0
7103_0	4313_0
7104_0	7104_0
7104_0	34026_0
7105_0	7105_0
7106_0	7106_0
7107_0	7107_0
7107_0	5083_0
7108_0	7108_0
7108_0	7109_0
7108_0	15028_0
7110_0	7110_0
7110_0	17392_0
7110_0	17393_0
7112_0	7112_0
7113_0	7113_0
7116_0	7116_0
7117_0	7117_0
7118_0	7118_0
7119_0	7119_0
7120_0	7120_0
7121_0	7121_0
7122_0	7122_0
7124_0	7124_0
7125_0	7125_0
7125_0	16891_0
7125_0	16898_0
7125_1	7125_1
7127_0	7127_0
7128_0	7128_0
7129_0	7129_0
7131_0	7131_0
7131_0	17127_0
7131_0	17128_0
7131_0	19117_0
7131_0	19153_0
7131_0	19153
7132_0	7132_0
7132_0	17651_0
7134_0	7134_0
7134_0	7097_0
7137_0	7137_0
7140_0	7140_0
7140_0	7141_0
7140_0	11508_0
7151_0	7151_0
7158_0	7158_0
7162_0	7162_0
7165_0	7165_0
7167_0	7167_0
7170_0	7170_0
7172_0	7172_0
7174_0	7174_0
7175_0	7175_0
7178_0	7178_0
7179_0	7179_0
7180_0	7180_0
7181_0	7181_0
7182_0	7182_0
7184_0	7184_0
7185_0	7185_0
7187_0	7187_0
7188_0	7188_0
7188_0	7316_0
7188_0	7317_0
7188_0	7318_0
7188_0	17513_0
7188_0	15666_0
7188_0	15645_0
7189_0	7189_0
7190_0	7190_0
7191_0	7191_0
7192_0	7192_0
7193_0	7193_0
7194_1	7194_1
7201_0	7201_0
7203_0	7203_0
7204_0	7204_0
7205_0	7205_0
7206_0	7206_0
7207_0	7207_0
7208_0	7208_0
7209_0	7209_0
7211_0	7211_0
7218_0	7218_0
7219_0	7219_0
7220_0	7220_0
7223_0	7223_0
7224_0	7224_0
7225_0	7225_0
7226_0	7226_0
7228_0	7228_0
7229_0	7229_0
7241_0	7241_0
7241_0	6592_0
7242_0	7242_0
7244_0	7244_0
7247_0	7247_0
7247_0	17749_0
7247_0	17751_0
7247_0	27481_0
7249_0	7249_0
7250_0	7250_0
7250_0	15114_0
7250_0	15116_0
7250_0	18715_0
7250_0	18716_0
7256_0	7256_0
7257_0	7257_0
7259_0	7259_0
7260_0	7260_0
7261_0	7261_0
7262_0	7262_0
7266_0	7266_0
7268_0	7268_0
7269_0	7269_0
7270_0	7270_0
7271_0	7271_0
7272_0	7272_0
7274_0	7274_0
7281_0	7281_0
7285_0	7285_0
7286_0	7286_0
7287_0	7287_0
7288_0	7288_0
7291_0	7291_0
7292_0	7292_0
7293_0	7293_0
7297_0	7297_0
7298_0	7298_0
7300_0	7300_0
7302_0	7302_0
7303_0	7303_0
7310_0	7310_0
7310_0	6141_0
7310_0	25340_0
7321_0	7321_0
7322_0	7322_0
7322_0	6705_0
7323_0	7323_0
7324_0	7324_0
7349_0	7349_0
7350_0	7350_0
7351_0	7351_0
7351_0	11330_0
7358_0	7358_0
7360_0	7360_0
7360_0	7359_0
7362_0	7362_0
7365_0	7365_0
7366_0	7366_0
7371_0	7371_0
7381_0	7381_0
7381_0	15401_0
7381_0	15402_0
7382_0	7382_0
7382_0	15487_0
7386_0	7386_0
7390_0	7390_0
7390_0	5005_0
7390_0	5466_0
7390_0	15301_0
7390_0	17845_0
7390_0	17846_0
7391_0	7391_0
7391_0	15316_0
7391_0	17511_0
7391_0	30027_0
7391_0	30028_0
7391_0	30029_0
7395_0	7395_0
7396_0	7396_0
7396_0	7147_0
7396_0	16467_0
7401_0	7401_0
7411_0	7411_0
7411_0	7408_0
7411_0	7412_0
7411_0	7413_0
7411_0	11147_0
7411_0	15148_0
7414_0	7414_0
7419_0	7419_0
7421_0	7421_0
7421_0	7420_0
7427_1	7427_1
7429_0	7429_0
7429_0	15959_0
7429_0	IRSPTB
10002_0	10002_0
10004_0	10004_0
10005_0	10005_0
10006_0	10006_0
10008_0	10008_0
10009_0	10009_0
10012_0	10012_0
10012_0	9500_0
10013_0	10013_0
10015_0	10015_0
10024_0	10024_0
10024_0	7320_0
10025_0	10025_0
10025_0	10026_0
10027_0	10027_0
10028_0	10028_0
10029_0	10029_0
10031_0	10031_0
10032_0	10032_0
10033_0	10033_0
10034_0	10034_0
10035_0	10035_0
10036_0	10036_0
10036_0	15329_0
10037_0	10037_0
10038_0	10038_0
10039_0	10039_0
10040_0	10040_0
10041_0	10041_0
10042_0	10042_0
10043_0	10043_0
10044_0	10044_0
10045_0	10045_0
10046_0	10046_0
10047_0	10047_0
10048_0	10048_0
10049_0	10049_0
10050_0	10050_0
10052_0	10052_0
10054_0	10054_0
10055_0	10055_0
10056_0	10056_0
10057_0	10057_0
10057_0	27088_0
10057_0	27089_0
10058_0	10058_0
10059_0	10059_0
10060_0	10060_0
10062_0	10062_0
10062_0	25808_0
10062_0	50466_0
10062_0	50948_0
10063_0	10063_0
10064_0	10064_0
10065_0	10065_0
10066_0	10066_0
10067_0	10067_0
10068_0	10068_0
10069_0	10069_0
10070_0	10070_0
10070_0	16194_1
10071_0	10071_0
10073_0	10073_0
10074_0	10074_0
10075_0	10075_0
10076_0	10076_0
10077_0	10077_0
10079_0	10079_0
10080_0	10080_0
10081_0	10081_0
10082_0	10082_0
10083_0	10083_0
10084_0	10084_0
10086_0	10086_0
10087_0	10087_0
10088_0	10088_0
10089_0	10089_0
10090_0	10090_0
10091_0	10091_0
10092_0	10092_0
10093_0	10093_0
10094_0	10094_0
10095_0	10095_0
10098_0	10098_0
10099_0	10099_0
10100_0	10100_0
10101_0	10101_0
10102_0	10102_0
10104_0	10104_0
10105_0	10105_0
10106_0	10106_0
15961_0	15961_0
15963_0	15963_0
15963_0	15962_0
15963_0	19720_0
15963_0	19721_0
15963_0	19722_0
15964_0	15964_0
15964_0	7430_0
15965_0	15965_0
15965_0	4995_0
15968_0	15968_0
15970_0	15970_0
15971_0	15971_0
15971_0	7084_0
15977_0	15977_0
15981_0	15981_0
15988_0	15988_0
15989_0	15989_0
15990_0	15990_0
15991_0	15991_0
15996_0	15996_0
15997_0	15997_0
15998_0	15998_0
15999_0	15999_0
16001_0	16001_0
16003_0	16003_0
16005_0	16005_0
16006_0	16006_0
16006_0	5357_0
16007_0	16007_0
16008_0	16008_0
16009_0	16009_0
16009_0	26979_0
16009_0	26980_0
16009_0	26981_0
16009_0	26984_0
16012_0	16012_0
16014_1	16014_1
16015_0	16015_0
16015_0	4789_0
16015_0	15944_0
16015_0	16318_0
16015_0	19610_1
16015_0	25484_0
16015_1	16015_1
16016_0	16016_0
16019_0	16019_0
16021_0	16021_0
16021_0	11073_0
16024_0	16024_0
16025_0	16025_0
16029_0	16029_0
16030_0	16030_0
16034_0	16034_0
16034_0	16033_0
16037_0	16037_0
16039_0	16039_0
16043_0	16043_0
16045_0	16045_0
16045_0	16031_0
16045_0	16032_0
16052_0	16052_0
16053_0	16053_0
16057_0	16057_0
16058_0	16058_0
16058_0	16108_0
16060_0	16060_0
16060_0	5690_0
16060_0	30867_0
16061_0	16061_0
16063_0	16063_0
16063_1	16063_1
16063_1	4884_0
16064_0	16064_0
16066_0	16066_0
16066_0	16065_0
16067_0	16067_0
16067_0	16065_1
16069_0	16069_0
16072_0	16072_0
16083_0	16083_0
16084_0	16084_0
16085_0	16085_0
16087_0	16087_0
16087_0	19657_0
16087_0	25957_0
16087_0	25974_0
16087_0	26734_0
16087_0	34612_0
16087_0	34655_0
16089_0	16089_0
16091_0	16091_0
16093_0	16093_0
16097_0	16097_0
16098_0	16098_0
16099_0	16099_0
16100_0	16100_0
16101_0	16101_0
16102_0	16102_0
17784_0	17784_0
17784_1	17784_1
17792_0	17792_0
17799_0	17799_0
17805_0	17805_0
17805_0	16899_0
17805_0	16908_0
17806_0	17806_0
17808_0	17808_0
17808_0	11453_0
17808_0	17812_0
17808_0	17813_0
17809_0	17809_0
17811_0	17811_0
17811_0	7055_0
17818_0	17818_0
17824_0	17824_0
17825_0	17825_0
17826_0	17826_0
17828_0	17828_0
17829_0	17829_0
17831_0	17831_0
17831_0	17830_0
17832_0	17832_0
17833_0	17833_0
17834_0	17834_0
17834_0	4379_0
17834_0	4620_0
17834_0	4736_0
17834_0	5713_0
17834_0	50527_0
17834_0	50528_0
17834_0	5378_0
17834_0	6378_0
17834_0	6377_0
17834_0	6381_0
17834_0	6403_0
17834_0	15824_0
17834_0	16185_0
17835_0	17835_0
17840_0	17840_0
17840_0	15535_0
17840_0	15537_0
17840_0	16116_0
17840_0	16117_0
17840_0	17839_0
17840_0	17841_0
17840_0	17843_0
17853_0	17853_0
17855_0	17855_0
17858_0	17858_0
17862_0	17862_0
17864_0	17864_0
17864_0	16103_0
17865_0	17865_0
17866_0	17866_0
17866_0	5103_0
17867_0	17867_0
17879_1	17879_1
17883_0	17883_0
17886_0	17886_0
17889_0	17889_0
17899_0	17899_0
17900_0	17900_0
17902_0	17902_0
17902_0	17890_0
17905_0	17905_0
17905_0	19995_0
17906_0	17906_0
17911_0	17911_0
17913_0	17913_0
17913_0	17912_0
17914_0	17914_0
17915_0	17915_0
17915_0	34420_0
17915_0	34785_0
17915_0	51228_0
17916_0	17916_0
17917_0	17917_0
17918_0	17918_0
17926_0	17926_0
17927_0	17927_0
17928_0	17928_0
17934_0	17934_0
17934_0	17428_0
17935_0	17935_0
17936_0	17936_0
17939_0	17939_0
17939_0	17204_0
17942_0	17942_0
17942_0	15209_0
17942_0	17373_0
17630_0	17630_0
17631_0	17631_0
17633_0	17633_0
17634_0	17634_0
17634_0	17419_0
17635_0	17635_0
17635_0	17508_0
17635_0	19320_0
17635_0	34259_0
17635_0	34427_0
17637_0	17637_0
17637_0	17636_0
17638_0	17638_0
17638_0	17639_0
17638_0	19052_0
17638_0	19383_0
17640_0	17640_0
17645_0	17645_0
17646_0	17646_0
17650_0	17650_0
17653_0	17653_0
17653_1	17653_1
17663_0	17663_0
17667_0	17667_0
17668_0	17668_0
17670_0	17670_0
17672_0	17672_0
17679_0	17679_0
17681_0	17681_0
17683_0	17683_0
17685_0	17685_0
17686_0	17686_0
17687_0	17687_0
17688_0	17688_0
17689_0	17689_0
17690_0	17690_0
17691_0	17691_0
17694_0	17694_0
17695_0	17695_0
17701_0	17701_0
17701_0	18037_0
17701_0	25192_0
17701_0	17701
17703_0	17703_0
17704_0	17704_0
17705_0	17705_0
17705_0	17706_0
17705_0	17707_0
17711_0	17711_0
17713_0	17713_0
17715_0	17715_0
17719_0	17719_0
17723_0	17723_0
17729_0	17729_0
17732_0	17732_0
17734_0	17734_0
17735_0	17735_0
17736_0	17736_0
17737_0	17737_0
17739_0	17739_0
17741_0	17741_0
17741_0	17742_0
17741_0	19474_0
17743_0	17743_0
17744_0	17744_0
17745_0	17745_0
17747_0	17747_0
17750_0	17750_0
17752_0	17752_0
17753_0	17753_0
17754_0	17754_0
17766_0	17766_0
17768_0	17768_0
17772_0	17772_0
17772_0	17466_0
17776_0	17776_0
17776_0	17775_0
17777_0	17777_0
11103_0	11103_0
11104_0	11104_0
11105_0	11105_0
11106_0	11106_0
11107_0	11107_0
11108_0	11108_0
11109_0	11109_0
11110_0	11110_0
11111_0	11111_0
11112_0	11112_0
11113_0	11113_0
11115_0	11115_0
11115_0	11358_0
11115_0	11359_0
11115_0	11360_0
11115_0	11361_0
11115_0	11362_0
11116_0	11116_0
11117_0	11117_0
11118_0	11118_0
11119_0	11119_0
11120_0	11120_0
11121_0	11121_0
11122_0	11122_0
11123_0	11123_0
11124_0	11124_0
11125_0	11125_0
11126_0	11126_0
11127_0	11127_0
11128_0	11128_0
11129_0	11129_0
11130_0	11130_0
11131_0	11131_0
11132_0	11132_0
11133_0	11133_0
11133_0	10030_0
11134_0	11134_0
11135_0	11135_0
11136_0	11136_0
11137_0	11137_0
11138_0	11138_0
11139_0	11139_0
11140_0	11140_0
11141_0	11141_0
11143_0	11143_0
11144_0	11144_0
11145_0	11145_0
11146_0	11146_0
11146_0	6944_0
11148_0	11148_0
11149_0	11149_0
11149_0	11443_0
11149_0	15591_0
11149_0	15592_0
11150_0	11150_0
11152_0	11152_0
11154_0	11154_0
11155_0	11155_0
11156_0	11156_0
11157_0	11157_0
11158_0	11158_0
11159_0	11159_0
11160_0	11160_0
11161_0	11161_0
11162_0	11162_0
11163_0	11163_0
11164_0	11164_0
11165_0	11165_0
11165_0	10191_0
11166_0	11166_0
11166_0	10219_0
11166_0	10229_0
11166_0	11391_0
11173_0	11173_0
11175_0	11175_0
11177_0	11177_0
11178_0	11178_0
11179_0	11179_0
11180_0	11180_0
11181_0	11181_0
11182_0	11182_0
11183_0	11183_0
11184_0	11184_0
11185_0	11185_0
11186_0	11186_0
11187_0	11187_0
11188_0	11188_0
11189_0	11189_0
11190_0	11190_0
11191_0	11191_0
11192_0	11192_0
11193_0	11193_0
11194_0	11194_0
11195_0	11195_0
11196_0	11196_0
11197_0	11197_0
11199_0	11199_0
11200_0	11200_0
11201_0	11201_0
11204_0	11204_0
11205_0	11205_0
11206_0	11206_0
11207_0	11207_0
11207_0	34190_0
11208_0	11208_0
11209_0	11209_0
11210_0	11210_0
11211_0	11211_0
11212_0	11212_0
11213_0	11213_0
11214_0	11214_0
11215_0	11215_0
11216_0	11216_0
11217_0	11217_0
11218_0	11218_0
11219_0	11219_0
11220_0	11220_0
11221_0	11221_0
11222_0	11222_0
11223_0	11223_0
11224_0	11224_0
11225_0	11225_0
11226_0	11226_0
11227_0	11227_0
11228_0	11228_0
11229_0	11229_0
11230_0	11230_0
11231_0	11231_0
11232_0	11232_0
11233_0	11233_0
11234_0	11234_0
11235_0	11235_0
11236_0	11236_0
11237_0	11237_0
11238_0	11238_0
11240_0	11240_0
11244_0	11244_0
11245_0	11245_0
11246_0	11246_0
11247_0	11247_0
11248_0	11248_0
11250_0	11250_0
11251_0	11251_0
11253_0	11253_0
11254_0	11254_0
11255_0	11255_0
11256_0	11256_0
11257_0	11257_0
11257_0	7095_0
11259_0	11259_0
11260_0	11260_0
11261_0	11261_0
11262_0	11262_0
11263_0	11263_0
11263_0	25914_1
11264_0	11264_0
11265_0	11265_0
11266_0	11266_0
11268_0	11268_0
11269_0	11269_0
11270_0	11270_0
11271_0	11271_0
11272_0	11272_0
11273_0	11273_0
11274_0	11274_0
11275_0	11275_0
11276_0	11276_0
11277_0	11277_0
11278_0	11278_0
11279_0	11279_0
11280_0	11280_0
11281_0	11281_0
11282_0	11282_0
11283_0	11283_0
11284_0	11284_0
11285_0	11285_0
11286_0	11286_0
11287_0	11287_0
11288_0	11288_0
11289_0	11289_0
11290_0	11290_0
11291_0	11291_0
11292_0	11292_0
11293_0	11293_0
11294_0	11294_0
11295_0	11295_0
11296_0	11296_0
11296_0	11303_0
11297_0	11297_0
11298_0	11298_0
11299_0	11299_0
11300_0	11300_0
11301_0	11301_0
11302_0	11302_0
11304_0	11304_0
11305_0	11305_0
11306_0	11306_0
11307_0	11307_0
11308_0	11308_0
11309_0	11309_0
11310_0	11310_0
11312_0	11312_0
11313_0	11313_0
11314_0	11314_0
11315_0	11315_0
11316_0	11316_0
11317_0	11317_0
11318_0	11318_0
11319_0	11319_0
11320_0	11320_0
11321_0	11321_0
11322_0	11322_0
11323_0	11323_0
11324_0	11324_0
11325_0	11325_0
11326_0	11326_0
11327_0	11327_0
11328_0	11328_0
11329_0	11329_0
11329_0	27106_0
11331_0	11331_0
11332_0	11332_0
11334_0	11334_0
11335_0	11335_0
11336_0	11336_0
11337_0	11337_0
11338_0	11338_0
11339_0	11339_0
11340_0	11340_0
11341_0	11341_0
11342_0	11342_0
11344_0	11344_0
11345_0	11345_0
11346_0	11346_0
11346_0	17237_0
11347_0	11347_0
11348_0	11348_0
11349_0	11349_0
11350_0	11350_0
11351_0	11351_0
11352_0	11352_0
11353_0	11353_0
11355_0	11355_0
11356_0	11356_0
11357_0	11357_0
11363_0	11363_0
11364_0	11364_0
11365_0	11365_0
11365_1	11365_1
11366_1	11366_1
11367_0	11367_0
11367_0	11366_0
11368_0	11368_0
11369_0	11369_0
11374_0	11374_0
11374_0	11370_0
11374_0	11371_0
11374_0	11372_0
11374_0	11373_0
11374_0	11375_0
11374_0	11376_0
11374_0	19063_0
11374_0	19064_0
11377_0	11377_0
11378_0	11378_0
11379_0	11379_0
11380_0	11380_0
11381_0	11381_0
11382_0	11382_0
11383_0	11383_0
11384_0	11384_0
11385_0	11385_0
11389_0	11389_0
11389_0	15348_0
11390_0	11390_0
11392_0	11392_0
11395_0	11395_0
11395_0	10181_0
11396_0	11396_0
11397_0	11397_0
11398_0	11398_0
11399_0	11399_0
11401_0	11401_0
11402_0	11402_0
11403_0	11403_0
11404_0	11404_0
11405_0	11405_0
11405_0	11406_0
11405_0	11407_0
11405_0	11408_0
11405_0	16884_0
11405_0	19685_0
11405_0	34057_0
11409_0	11409_0
11409_0	11400_0
11409_0	11410_0
11409_0	11411_0
11409_0	11412_0
11409_0	11413_0
11409_0	16920_1
11414_0	11414_0
11415_0	11415_0
11416_0	11416_0
11417_0	11417_0
11422_0	11422_0
11423_0	11423_0
11424_0	11424_0
11425_0	11425_0
11426_0	11426_0
11427_0	11427_0
11431_0	11431_0
11431_0	11430_0
11431_0	HMG1B
11442_0	11442_0
11450_0	11450_0
11452_0	11452_0
11454_0	11454_0
11456_0	11456_0
11457_0	11457_0
11458_0	11458_0
11466_0	11466_0
11466_0	11441_0
11467_0	11467_0
11468_0	11468_0
11469_0	11469_0
11471_0	11471_0
11471_0	16925_0
11471_0	16931_0
11471_0	16933_0
11471_0	19240_0
11471_0	19241_0
11471_0	19323_0
11471_0	19324_0
11471_0	27738_0
11471_0	27739_0
11471_0	FKBP
11473_0	11473_0
11474_0	11474_0
11475_0	11475_0
11477_0	11477_0
11478_0	11478_0
11479_0	11479_0
11480_0	11480_0
11481_0	11481_0
11482_0	11482_0
11483_0	11483_0
11484_0	11484_0
11484_0	11476_0
11485_0	11485_0
11486_0	11486_0
11487_0	11487_0
11488_0	11488_0
11491_0	11491_0
11492_0	11492_0
11492_0	51003_0
11492_0	5740_0
11492_0	5741_0
11492_0	11556_0
11492_0	25019_0
11492_0	26583_0
11492_0	26584_0
11492_0	26585_0
11492_0	51004_0
11494_0	11494_0
11494_0	11493_0
11495_0	11495_0
11495_0	11490_0
11496_0	11496_0
11497_0	11497_0
11498_0	11498_0
11498_0	4860_0
11499_0	11499_0
11499_0	11472_0
11500_0	11500_0
11501_0	11501_0
11502_0	11502_0
11504_0	11504_0
11507_0	11507_0
11511_0	11511_0
11516_0	11516_0
11519_0	11519_0
11519_0	11520_0
11519_0	11521_0
11523_0	11523_0
11525_0	11525_0
11526_0	11526_0
11527_0	11527_0
11529_0	11529_0
11530_0	11530_0
11531_0	11531_0
11534_0	11534_0
11534_0	15584_0
11540_0	11540_0
11542_0	11542_0
11545_0	11545_0
11546_0	11546_0
11548_0	11548_0
11548_0	11544_1
11549_0	11549_0
11555_0	11555_0
11557_0	11557_0
11557_0	11558_0
11557_0	11559_0
11557_0	11560_0
11557_0	11587_0
11557_0	11588_0
11557_0	36014_0
11563_0	11563_0
11564_0	11564_0
11564_0	11565_0
11564_0	11566_0
11567_0	11567_0
11568_0	11568_0
11572_0	11572_0
11572_0	11142_0
11573_0	11573_0
11574_0	11574_0
11575_0	11575_0
11583_0	11583_0
11589_0	11589_0
11590_0	11590_0
11591_0	11591_0
11591_0	11513_0
11592_0	11592_0
11592_0	11514_0
11593_0	11593_0
11594_0	11594_0
11595_0	11595_0
11596_0	11596_0
11597_0	11597_0
11599_0	11599_0
11601_0	11601_0
11604_0	11604_0
12000_0	12000_0
12009_0	12009_0
12011_0	12011_0
12011_0	12010_0
12020_0	12020_0
12020_0	27500_0
12020_0	27501_0
12024_0	12024_0
12035_0	12035_0
12035_0	12036_0
12035_0	12038_0
12035_0	12039_0
12041_0	12041_0
15002_0	15002_0
15003_0	15003_0
15003_0	15466_0
15007_0	15007_0
15010_0	15010_0
15010_0	5899_0
15010_0	15008_0
15010_0	15009_0
15010_0	15011_0
15010_0	SPOOF
15012_0	15012_0
15014_0	15014_0
15016_0	15016_0
15020_0	15020_0
15023_0	15023_0
15023_0	15035_0
15032_0	15032_0
15034_0	15034_0
15036_0	15036_0
15046_0	15046_0
15048_0	15048_0
15049_0	15049_0
15049_0	25494_0
15055_0	15055_0
15060_0	15060_0
15061_0	15061_0
15063_0	15063_0
15072_0	15072_0
15072_0	6564_0
15073_0	15073_0
15074_0	15074_0
15079_0	15079_0
15083_2	15083_2
15083_2	6816_0
15085_0	15085_0
15086_0	15086_0
15087_0	15087_0
15088_0	15088_0
15089_0	15089_0
15090_0	15090_0
15092_0	15092_0
15094_0	15094_0
15097_0	15097_0
15098_0	15098_0
15100_0	15100_0
15101_0	15101_0
15101_0	15190_0
15105_0	15105_0
15106_0	15106_0
15109_0	15109_0
15111_0	15111_0
15112_0	15112_0
15123_0	15123_0
15126_0	15126_0
15127_0	15127_0
15128_0	15128_0
15129_0	15129_0
15129_0	11242_0
15131_0	15131_0
15131_0	6100_0
